"method","url"
"igraph_vector_ptr_insert","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_insert"
"igraph_vector_ptr_permute","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_permute"
"igraph_vector_ptr_pop_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_pop_back"
"igraph_vector_ptr_push_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_push_back"
"igraph_vector_ptr_reserve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_reserve"
"igraph_vector_ptr_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_resize"
"igraph_vector_ptr_resize_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_resize_min"
"igraph_vector_ptr_set","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_set"
"igraph_vector_ptr_set_item_destructor","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_set_item_destructor"
"IGRAPH_VECTOR_PTR_SET_ITEM_DESTRUCTOR","https://igraph.org/c/html/latest/igraph-Data-structures.html#IGRAPH_VECTOR_PTR_SET_ITEM_DESTRUCTOR"
"igraph_vector_ptr_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_size"
"igraph_vector_ptr_sort","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_sort"
"igraph_vector_ptr_sort_ind","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_sort_ind"
"igraph_vector_push_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_push_back"
"igraph_vector_range","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_range"
"igraph_vector_remove","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_remove"
"igraph_vector_remove_section","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_remove_section"
"igraph_vector_reserve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_reserve"
"igraph_vector_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_resize"
"igraph_vector_resize_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_resize_min"
"igraph_vector_reverse","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_reverse"
"igraph_vector_reverse_section","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_reverse_section"
"igraph_vector_reverse_sort","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_reverse_sort"
"igraph_vector_rotate_left","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_rotate_left"
"igraph_vector_scale","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_scale"
"igraph_vector_search","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_search"
"igraph_vector_set","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_set"
"igraph_vector_shuffle","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_shuffle"
"igraph_vector_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_size"
"igraph_vector_sort","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_sort"
"igraph_vector_sort_ind","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_sort_ind"
"igraph_vector_sub","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_sub"
"igraph_vector_sum","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_sum"
"igraph_vector_swap","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_swap"
"igraph_vector_swap_elements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_swap_elements"
"igraph_vector_tail","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_tail"
"igraph_vector_update","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_update"
"igraph_vector_view","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_view"
"igraph_vector_which_max","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_which_max"
"igraph_vector_which_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_which_min"
"igraph_vector_which_minmax","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_which_minmax"
"igraph_vector_zapsmall","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_zapsmall"
"igraph_version","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_version"
"igraph_vertex_coloring_greedy","https://igraph.org/c/html/latest/igraph-Coloring.html#igraph_vertex_coloring_greedy"
"igraph_vertex_connectivity","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_vertex_connectivity"
"igraph_vertex_disjoint_paths","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_vertex_disjoint_paths"
"igraph_vertex_path_from_edge_path","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_vertex_path_from_edge_path"
"igraph_vit_create","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vit_create"
"igraph_vit_destroy","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vit_destroy"
"IGRAPH_VIT_END","https://igraph.org/c/html/latest/igraph-Iterators.html#IGRAPH_VIT_END"
"IGRAPH_VIT_GET","https://igraph.org/c/html/latest/igraph-Iterators.html#IGRAPH_VIT_GET"
"IGRAPH_VIT_NEXT","https://igraph.org/c/html/latest/igraph-Iterators.html#IGRAPH_VIT_NEXT"
"IGRAPH_VIT_RESET","https://igraph.org/c/html/latest/igraph-Iterators.html#IGRAPH_VIT_RESET"
"IGRAPH_VIT_SIZE","https://igraph.org/c/html/latest/igraph-Iterators.html#IGRAPH_VIT_SIZE"
"igraph_voronoi","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_voronoi"
"igraph_vss_1","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vss_1"
"igraph_vss_all","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vss_all"
"igraph_vss_none","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vss_none"
"igraph_vss_range","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vss_range"
"igraph_vss_vector","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vss_vector"
"igraph_vs_1","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_1"
"igraph_vs_adj","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_adj"
"igraph_vs_all","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_all"
"igraph_vs_copy","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_copy"
"igraph_vs_destroy","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_destroy"
"igraph_vs_is_all","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_is_all"
"igraph_vs_nonadj","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_nonadj"
"igraph_vs_none","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_none"
"igraph_vs_range","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_range"
"igraph_vs_size","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_size"
"igraph_vs_type","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_type"
"igraph_vs_vector","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_vector"
"igraph_vs_vector_copy","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_vector_copy"
"igraph_vs_vector_small","https://igraph.org/c/html/latest/igraph-Iterators.html#igraph_vs_vector_small"
"IGRAPH_WARNING","https://igraph.org/c/html/latest/igraph-Error.html#IGRAPH_WARNING"
"igraph_warning","https://igraph.org/c/html/latest/igraph-Error.html#igraph_warning"
"IGRAPH_WARNINGF","https://igraph.org/c/html/latest/igraph-Error.html#IGRAPH_WARNINGF"
"igraph_warningf","https://igraph.org/c/html/latest/igraph-Error.html#igraph_warningf"
"igraph_warning_handler_ignore","https://igraph.org/c/html/latest/igraph-Error.html#igraph_warning_handler_ignore"
"igraph_warning_handler_print","https://igraph.org/c/html/latest/igraph-Error.html#igraph_warning_handler_print"
"igraph_warning_handler_t","https://igraph.org/c/html/latest/igraph-Error.html#igraph_warning_handler_t"
"igraph_watts_strogatz_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_watts_strogatz_game"
"igraph_weighted_adjacency","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_weighted_adjacency"
"igraph_weighted_biadjacency","https://igraph.org/c/html/latest/igraph-Bipartite.html#igraph_weighted_biadjacency"
"igraph_weighted_cliques","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_weighted_cliques"
"igraph_weighted_clique_number","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_weighted_clique_number"
"igraph_wheel","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_wheel"
"igraph_widest_path_widths_dijkstra","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_widest_path_widths_dijkstra"
"igraph_widest_path_widths_floyd_warshall","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_widest_path_widths_floyd_warshall"
"igraph_write_graph_dimacs_flow","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_dimacs_flow"
"igraph_write_graph_dot","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_dot"
"igraph_write_graph_edgelist","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_edgelist"
"igraph_write_graph_gml","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_gml"
"igraph_write_graph_graphml","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_graphml"
"igraph_write_graph_leda","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_leda"
"igraph_write_graph_lgl","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_lgl"
"igraph_write_graph_ncol","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_ncol"
"igraph_write_graph_pajek","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_write_graph_pajek"
